,MSA,MSADSCR,NAICS3,NAICS3Desc,MinWage_ATPAmt,BMW_Cases,cmp_assd_cnt,ESTB,MinWage_Cases,case_violtn_cnt,is_violator,ee_atp_cnt,All_ATPAmt,ChildLabor_EmpAff,ee_violtd_cnt,PAYR_N,MinWage_EmpAff,BMW_ATPAmt,BMW_EmpAff,EMPL_N,Other_ATPAmt,Other_Cases,Other_EmpAff,ChildLabor_ATPAmt,ChildLabor_Cases,All_AtpAmt,num_investigations,km_cluster,MW_Vltn_Svrty,BMW_Vltn_Svrty,CL_Vltn_Svrty,OTHER_Vltn_Svrty,OVERALL_Vltn_Svrty
539,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",323,Printing and Related Support Activities,47437.42,0,3520.0,433.0,36,36,6,26,90519.75,0,26,261899.0,26,0.0,0,5287.0,43082.33,0,0,0.0,0,90519.75,11,0,233.284077927,0.0,0.0,0.0,445.15103083
540,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",324,Petroleum and Coal Products Manufacturing,334428.99,0,0.0,32.0,325,326,3,290,1062746.89,0,324,412343.0,289,0.0,0,3330.0,728317.9,1,35,0.0,0,1062746.89,3,0,29024.0174505,0.0,0.0,7654.99294294,103402.400108
541,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",325,Chemical Manufacturing,52149.59,0,0.0,203.0,61,92,3,61,274619.33,0,61,0.0,60,0.0,0,0.0,222469.74,31,1,0.0,0,274619.33,6,0,inf,,,inf,inf
542,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",326,Plastics and Rubber Products Manufacturing,17400.0,0,0.0,108.0,9,9,1,8,26100.0,0,8,133769.0,8,0.0,0,2678.0,8700.0,0,0,0.0,0,26100.0,2,0,51.9790888723,0.0,0.0,0.0,77.9686333084
543,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",327,Nonmetallic Mineral Product Manufacturing,0.0,0,0.0,135.0,0,0,0,0,0.0,0,0,179047.0,0,0.0,0,3122.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
544,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",331,Primary Metal Manufacturing,75147.69,0,950.0,31.0,57,64,6,58,255136.11,0,58,133187.0,53,0.0,0,2091.0,179988.42,7,5,0.0,0,255136.11,8,0,1904.74776184,0.0,0.0,430.388378766,7076.9461406
545,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",332,Fabricated Metal Product Manufacturing,423.09,0,0.0,538.0,3,518,4,1,1269.27,0,2,532881.0,1,0.0,0,9552.0,846.18,515,1,0.0,0,1269.27,4,0,0.0442933417085,0.0,0.0,0.0885866834171,0.265760050251
546,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",333,Machinery Manufacturing,241980.64,0,1320.0,182.0,45,46,7,42,725941.92,1,43,504970.0,42,0.0,0,4841.0,485281.28,0,0,1320.0,1,725941.92,8,0,2099.39824003,0.0,0.272670935757,0.0,6448.15173724
547,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",334,Computer and Electronic Product Manufacturing,1090115.6,0,5000.0,367.0,368,385,9,380,1962105.44,0,382,1264773.0,365,0.0,0,15265.0,871989.84,17,17,0.0,0,1962105.44,12,0,26065.6530626,0.0,0.0,971.099068457,49100.8370835
548,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",336,Transportation Equipment Manufacturing,863065.84,0,0.0,83.0,3674,3681,11,3679,2643892.88,0,3686,0.0,3673,0.0,0,0.0,1780827.04,7,13,0.0,0,2643892.88,11,1,inf,,,inf,inf
549,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",337,Furniture and Related Product Manufacturing,14932.97,0,0.0,207.0,27,27,6,22,42623.91,0,22,122227.0,22,0.0,0,2458.0,27690.94,0,0,0.0,0,42623.91,6,0,133.655549227,0.0,0.0,0.0,381.499601302
550,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",339,Miscellaneous Manufacturing,180994.96,0,9900.0,452.0,161,242,14,152,434313.09,1,156,595026.0,151,0.0,0,7004.0,253318.13,79,4,0.0,2,434313.09,14,0,3902.09008567,0.0,0.0,144.670548258,9673.44974872
551,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",423,"Merchant Wholesalers, Durable Goods",67667.82,0,7480.0,3588.0,72,78,12,65,279178.7,0,71,4405978.0,63,0.0,0,51833.0,211510.88,6,8,0.0,0,279178.7,17,0,82.2463037061,0.0,0.0,32.6449759806,382.414440607
552,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",424,"Merchant Wholesalers, Nondurable Goods",50449.2,0,1425.0,2188.0,42,51,14,35,139186.32,3,41,4684606.0,33,0.0,0,43680.0,88737.12,7,5,0.0,2,139186.32,25,0,38.1140934066,0.0,0.0,10.1576373626,130.6465
553,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",425,Wholesale Electronic Markets and Agents and Brokers,0.0,0,0.0,689.0,0,0,0,0,0.0,0,0,301594.0,0,0.0,0,4780.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
554,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",441,Motor Vehicle and Parts Dealers,49206.98,0,19800.0,911.0,96,99,12,70,163347.88,0,90,1008623.0,69,0.0,0,18331.0,114140.9,3,21,0.0,0,163347.88,20,0,185.220752823,0.0,0.0,130.759854891,801.991664394
555,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",442,Furniture and Home Furnishings Stores,1000661.7,0,0.0,830.0,481,481,3,481,3001821.93,0,481,227369.0,481,0.0,0,7084.0,2001160.23,0,0,0.0,0,3001821.93,4,0,67944.4209063,0.0,0.0,0.0,203822.183559
556,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",443,Electronics and Appliance Stores,11008.6,0,0.0,680.0,4,7,3,3,34504.2,0,3,225082.0,2,0.0,0,7290.0,23495.6,3,1,0.0,0,34504.2,3,0,3.0201920439,0.0,0.0,3.22299039781,14.1992592593
557,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",444,Building Material and Garden Equipment and Supplies Dealers,205388.56,0,420.75,893.0,112,114,4,79,616165.68,1,109,540042.0,79,0.0,0,14877.0,410777.12,0,31,0.0,2,616165.68,6,0,1090.65646569,0.0,0.0,855.958238892,4514.48942125
558,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",445,Food and Beverage Stores,437372.95,0,36094.5,2256.0,360,884,53,277,1137296.7,14,310,1276117.0,277,0.0,0,45681.0,722213.25,507,19,29054.5,17,1137296.7,73,0,2652.13780675,0.0,8.90442415884,300.388602482,7717.91285217
559,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",446,Health and Personal Care Stores,365994.47,0,17006.0,1248.0,63,65,11,49,1032943.17,3,52,540630.0,49,0.0,0,14336.0,670908.7,0,0,3960.0,2,1032943.17,19,0,1250.95766113,0.0,0.828683035714,0.0,3746.72466797
560,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",447,Gasoline Stations,83598.94,0,0.0,719.0,259,259,15,182,250796.82,0,252,114449.0,182,0.0,0,5388.0,167197.88,0,70,0.0,0,250796.82,22,0,2823.86916852,0.0,0.0,2172.20705271,11729.9180846
561,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",448,Clothing and Clothing Accessories Stores,1081314.29,0,11158.0,2297.0,658,667,12,648,3244989.67,5,659,668842.0,647,0.0,0,31359.0,2174525.38,4,7,10850.0,5,3244989.67,24,0,22309.714775,0.0,1.72996587901,485.4006078,68192.4867671
562,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",33949.0,0,0.0,702.0,11,16,3,9,52075.5,4,10,169900.0,9,0.0,0,8214.0,18126.5,0,3,0.0,5,52075.5,4,0,37.1975894814,0.0,0.0,6.62034331629,63.3984660336
563,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",452,General Merchandise Stores,27065.29,0,0.0,280.0,24,25,5,20,76084.77,0,22,666665.0,20,0.0,0,26319.0,49019.48,1,2,0.0,0,76084.77,9,0,20.5671112124,0.0,0.0,3.72502602682,63.5991086287
564,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",453,Miscellaneous Store Retailers,40434.37,0,900.0,1559.0,41,42,15,26,99240.66,1,27,293953.0,26,0.0,0,11187.0,57906.29,0,2,900.0,1,99240.66,17,0,93.9745794225,0.0,0.0804505229284,10.3524251363,239.518889783
565,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",454,Nonstore Retailers,10362.1,0,749.0,1041.0,8,16,4,7,31086.3,2,10,736967.0,7,0.0,0,10920.0,21473.2,6,1,749.0,2,31086.3,4,0,6.64237179487,0.0,0.137179487179,1.96641025641,28.4673076923
566,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",481,Air Transportation,1015.0,0,0.0,82.0,7,8,7,5,1522.5,0,10,0.0,5,0.0,0,0.0,507.5,1,5,0.0,0,1522.5,8,0,inf,,,inf,inf
567,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",483,Water Transportation,219993.21,0,0.0,26.0,114,114,7,109,659979.63,0,110,243327.0,109,0.0,0,2543.0,439986.42,0,1,0.0,0,659979.63,7,0,9429.51627605,0.0,0.0,173.018647267,28548.0767991
568,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",484,Truck Transportation,479980.33,0,0.0,842.0,140,674,16,650,5114129.49,0,655,389718.0,129,0.0,0,8764.0,4634149.16,534,526,0.0,0,5114129.49,24,0,7064.97747262,0.0,0.0,278133.552962,382217.573705
569,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",485,Transit and Ground Passenger Transportation,222735.7,0,7150.0,391.0,288,315,16,258,626379.54,0,277,240547.0,258,0.0,0,6985.0,403643.84,27,19,0.0,0,626379.54,19,0,8227.03086614,0.0,0.0,1097.95747459,24839.9617151
570,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",488,Support Activities for Transportation,44124.34,0,0.0,726.0,44,51,9,40,273160.86,0,44,845936.0,35,0.0,0,15086.0,229036.52,7,9,0.0,0,273160.86,11,0,102.36987273,0.0,0.0,136.638517831,796.704085907
571,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",492,Couriers and Messengers,1835806.25,0,0.0,238.0,732,734,8,377,4457394.18,0,378,464372.0,376,0.0,0,10457.0,2621587.93,2,2,0.0,0,4457394.18,14,0,66009.6729464,0.0,0.0,501.403448408,161126.039977
572,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",493,Warehousing and Storage,15244.52,0,0.0,153.0,3,3,3,2,45733.56,0,2,139971.0,2,0.0,0,2981.0,30489.04,0,0,0.0,0,45733.56,4,0,10.2277893324,0.0,0.0,0.0,30.6833679973
573,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",511,Publishing Industries (except Internet),69084.7,0,500.0,844.0,27,79,8,18,190365.88,0,28,6615731.0,14,0.0,0,41939.0,121281.18,52,14,0.0,0,190365.88,8,0,23.0617277474,0.0,0.0,40.4858608932,127.095177281
574,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",512,Motion Picture and Sound Recording Industries,84400.84,0,11880.0,531.0,41,48,3,40,253202.52,6,46,875869.0,40,0.0,0,8607.0,180681.68,0,0,11880.0,7,253202.52,5,0,392.242779133,0.0,8.28163123039,0.0,1353.23758801
575,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",515,Broadcasting (except Internet),35035.95,0,0.0,96.0,30,32,6,21,78442.35,0,29,259063.0,21,0.0,0,2657.0,43406.4,2,8,0.0,0,78442.35,7,0,276.911911931,0.0,0.0,130.692961987,856.164151298
576,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",517,Telecommunications,78782.42,0,0.0,758.0,97,170,11,43,233027.22,0,80,1556443.0,43,0.0,0,18637.0,154244.8,73,37,0.0,0,233027.22,11,0,181.769815958,0.0,0.0,306.221902667,1000.27781295
577,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",518,"Data Processing, Hosting, and Related Services",209176.63,0,0.0,530.0,30,30,1,29,627529.89,0,29,5179372.0,29,0.0,0,29671.0,418353.26,0,0,0.0,0,627529.89,1,0,204.44616865,0.0,0.0,0.0,613.338505949
578,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",519,Other Information Services,0.0,0,0.0,556.0,1,10,4,0,0.0,0,4,0.0,0,0.0,0,0.0,0.0,9,4,0.0,0,0.0,5,0,,,,,
579,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",521,Monetary Authorities-Central Bank,70784.67,0,1100.0,2.0,29,32,6,26,212354.01,0,29,0.0,26,0.0,0,0.0,141569.34,3,3,0.0,0,212354.01,7,0,inf,,,inf,inf
580,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",522,Credit Intermediation and Related Activities,1246475.82,0,0.0,2531.0,671,674,15,637,3567080.56,0,642,6252778.0,637,0.0,0,51334.0,2320604.74,3,5,0.0,0,3567080.56,18,0,15467.4308906,0.0,0.0,226.029993766,44611.090496
581,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",53556.76,0,0.0,2681.0,43,43,5,38,151238.28,0,38,6966844.0,38,0.0,0,27121.0,97681.52,0,0,0.0,0,151238.28,6,0,75.0398908595,0.0,0.0,0.0,211.90423067
582,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",524,Insurance Carriers and Related Activities,23198.18,0,2244.0,2350.0,31,31,6,22,61695.15,0,24,3712200.0,22,0.0,0,35485.0,38496.97,0,2,0.0,0,61695.15,7,0,14.3824139777,0.0,0.0,2.16976018036,41.7270283218
583,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",531,Real Estate,80368.0,0,1500.0,6110.0,147,150,15,132,230465.25,0,137,1920703.0,132,0.0,0,30645.0,150097.25,2,5,0.0,1,230465.25,23,0,346.176407244,0.0,0.0,24.4896802088,1030.30638767
584,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",532,Rental and Leasing Services,48436.09,0,0.0,653.0,24,24,3,21,145308.27,0,24,471177.0,21,0.0,0,8135.0,96872.18,0,3,0.0,0,145308.27,4,0,125.034774431,0.0,0.0,35.7242212661,428.690655194
585,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",541,"Professional, Scientific, and Technical Services",1066289.1,0,27195.0,20201.0,567,1453,111,737,6743751.1,1,812,23192679.0,524,0.0,0,219546.0,5678534.5,883,287,1072.5,3,6743751.1,138,1,2544.95863464,0.0,0.00488508103085,7423.22520793,24942.0435499
586,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",551,Management of Companies and Enterprises,0.0,0,0.0,972.0,0,0,0,0,0.0,0,0,6692363.0,0,0.0,0,50797.0,0.0,0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
587,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",561,Administrative and Support Services,792114.55,87,12996.5,5772.0,978,4321,129,2779,7732187.91,1,2869,5583872.0,796,75621.64,85,115084.0,6864060.72,3255,1987,742.5,1,7732187.91,174,1,5478.80836433,55.8534583435,0.00645180911334,118512.466117,192760.480291
588,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",562,Waste Management and Remediation Services,1360.35,0,0.0,251.0,8,31,3,22,43913.58,0,22,547703.0,7,0.0,0,8043.0,42553.23,23,15,0.0,0,43913.58,4,0,1.18394255875,0.0,0.0,79.3607422604,120.116717643
589,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",611,Educational Services,249041.47,0,0.0,2274.0,64,237,13,58,672329.95,0,111,2349192.0,56,0.0,0,61475.0,423288.48,173,55,0.0,0,672329.95,21,0,226.861688817,0.0,0.0,378.704618137,1213.96705083
590,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",621,Ambulatory Health Care Services,2177063.16,0,462.0,9392.0,2075,2087,60,1964,6549447.42,0,2038,7086454.0,1963,0.0,0,95275.0,4372384.26,12,75,0.0,0,6549447.42,68,1,44855.1559494,0.0,0.0,3441.91886119,140097.337622
591,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",622,Hospitals,54110.8,0,0.0,60.0,229,239,19,187,188578.1,0,237,5695554.0,185,0.0,0,66770.0,134467.3,10,52,0.0,0,188578.1,21,0,149.925086117,0.0,0.0,104.722174629,669.357641156
592,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",623,Nursing and Residential Care Facilities,5728631.64,0,50187.0,1266.0,1641,1658,216,982,13886426.22,0,1104,1074120.0,974,0.0,0,33616.0,8157794.58,17,130,0.0,0,13886426.22,268,1,165983.080002,0.0,0.0,31547.8728998,456051.122884
593,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",624,Social Assistance,1809324.44,748,0.0,3247.0,270,1090,34,887,5680520.72,0,976,1348468.0,258,127660.82,661,47579.0,3743535.46,72,173,0.0,0,5680520.72,50,2,9811.17101074,1773.55139915,0.0,13611.7117758,116525.951002
594,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",711,"Performing Arts, Spectator Sports, and Related Industries",1134208.63,0,30590.0,766.0,355,377,15,279,2521514.61,21,302,963246.0,279,0.0,0,10788.0,1417895.98,0,2,30590.0,22,2521514.61,21,0,29332.9818103,0.0,59.5467185762,262.865402299,70587.4501502
595,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",712,"Museums, Historical Sites, and Similar Institutions",0.0,0,0.0,112.0,0,0,0,0,0.0,0,0,181154.0,0,0.0,0,4807.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
596,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",713,"Amusement, Gambling, and Recreation Industries",78143.91,0,16975.0,994.0,51,68,15,40,159379.23,12,53,600850.0,40,0.0,0,25084.0,98210.32,1,1,16975.0,16,159379.23,24,0,124.611561155,0.0,8.12071439962,3.91525753468,336.75247927
597,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",721,Accommodation,83851.09,0,1320.0,849.0,173,176,31,89,250188.78,0,143,1182730.0,89,0.0,0,32769.0,166337.69,2,54,0.0,1,250188.78,37,0,227.738014892,0.0,0.0,274.107701181,1091.79393756
598,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",722,Food Services and Drinking Places,4952363.09,0,62150.24,11610.0,2820,2899,281,2195,11404517.22,33,2335,3560946.0,2188,0.0,0,174125.0,6482589.63,33,116,32029.5,46,11404517.22,386,1,62229.8374209,0.0,6.07019956927,4318.62396026,152933.511608
599,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",811,Repair and Maintenance,388033.72,0,2675.0,2899.0,557,563,60,442,1058752.05,2,483,793233.0,442,0.0,0,19436.0,673393.33,1,39,2675.0,5,1058752.05,88,0,8824.39309735,0.0,0.275262399671,1351.22143805,26310.8273384
600,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",812,Personal and Laundry Services,288152.8,0,24926.0,3943.0,302,426,38,366,872671.85,1,376,944814.0,268,0.0,0,27648.0,584519.05,123,107,0.0,1,872671.85,48,0,2793.14780093,0.0,0.0,2262.13608037,11867.9331453
601,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",35173.42,0,0.0,3685.0,22,27,9,20,247184.86,0,23,1740930.0,17,0.0,0,41872.0,212011.44,5,6,0.0,0,247184.86,18,0,14.2803816393,0.0,0.0,30.3799350401,135.776933989
602,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",115,Support Activities for Agriculture and Forestry,0.0,0,6000.0,27.0,1,26,4,14,6772.0,0,14,10361.0,0,0.0,0,250.0,6772.0,25,14,0.0,0,6772.0,4,0,0.0,0.0,0.0,379.232,379.232
603,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",211,Oil and Gas Extraction,6945.73,0,0.0,2.0,16,16,1,15,20837.19,0,15,0.0,15,0.0,0,0.0,13891.46,0,0,0.0,0,20837.19,1,0,inf,,,,inf
604,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",221,Utilities,112607.15,0,6160.0,23.0,36,38,3,20,197259.93,0,21,218465.0,20,0.0,0,1955.0,84652.78,2,1,0.0,0,197259.93,4,0,1151.99130435,0.0,0.0,43.3006547315,2118.90461893
605,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",236,Construction of Buildings,87598.23,0,0.0,1124.0,79,135,10,104,392664.03,0,108,574871.0,70,0.0,0,8275.0,305065.8,56,38,0.0,0,392664.03,19,0,741.012217523,0.0,0.0,1400.90639275,5124.79942477
606,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",237,Heavy and Civil Engineering Construction,10590.14,0,0.0,126.0,11,16,4,12,33485.32,0,12,172220.0,10,0.0,0,2224.0,22895.18,5,2,0.0,0,33485.32,6,0,47.6175359712,0.0,0.0,20.5891906475,180.67618705
607,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",238,Specialty Trade Contractors,521928.33,0,3618.0,2008.0,663,829,40,727,2021636.41,1,734,1815280.0,623,0.0,0,28343.0,1498708.08,164,110,1000.0,2,2021636.41,49,0,11472.3688244,0.0,0.0352820802315,5816.52925943,52354.4129041
608,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",311,Food Manufacturing,54658.82,0,7480.0,130.0,21,21,1,20,163976.46,0,20,124902.0,20,0.0,0,3119.0,109317.64,0,0,0.0,0,163976.46,2,0,350.489387624,0.0,0.0,0.0,1051.46816287
609,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",315,Apparel Manufacturing,0.0,0,0.0,7.0,1,1,1,0,0.0,0,0,544.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,,,,,
610,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",324,Petroleum and Coal Products Manufacturing,0.0,0,0.0,6.0,0,0,0,0,0.0,0,0,8871.0,0,0.0,0,96.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
611,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",327,Nonmetallic Mineral Product Manufacturing,11549.0,0,0.0,62.0,4,4,2,3,33342.0,0,4,87458.0,3,0.0,0,1320.0,21793.0,0,1,0.0,0,33342.0,2,0,26.2477272727,0.0,0.0,16.5098484848,101.036363636
612,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",332,Fabricated Metal Product Manufacturing,112467.86,0,0.0,586.0,85,85,6,77,335778.72,0,77,499590.0,77,0.0,0,9707.0,223310.86,0,0,0.0,0,335778.72,6,0,892.14229113,0.0,0.0,0.0,2663.53780159
613,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",333,Machinery Manufacturing,19377.68,0,0.0,164.0,5,7,4,3,63666.24,0,14,471317.0,2,0.0,0,4874.0,44288.56,2,12,0.0,0,63666.24,6,0,7.95144850226,0.0,0.0,109.0403611,182.873894132
614,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",334,Computer and Electronic Product Manufacturing,771976.91,0,18150.0,633.0,292,378,22,274,2407908.23,0,333,5134267.0,271,0.0,0,46048.0,1635931.32,86,62,0.0,0,2407908.23,27,0,4543.21018524,0.0,0.0,2202.65248958,17412.9916737
615,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",335,"Electrical Equipment, Appliance, and Component Manufacturing",141204.12,0,0.0,71.0,145,145,4,108,344958.84,0,140,267631.0,108,0.0,0,2962.0,203754.72,0,32,0.0,0,344958.84,5,0,5148.56345712,0.0,0.0,2201.26638758,16304.6041864
616,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",337,Furniture and Related Product Manufacturing,0.0,0,0.0,71.0,1,1,1,0,0.0,0,0,39171.0,0,0.0,0,948.0,0.0,0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
617,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",339,Miscellaneous Manufacturing,0.0,0,0.0,241.0,2,2,2,0,0.0,0,0,644372.0,0,0.0,0,5279.0,0.0,0,0,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
618,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",423,"Merchant Wholesalers, Durable Goods",28772.16,0,3807.0,1879.0,11,22,6,10,431798.72,6,16,12611145.0,9,0.0,0,77763.0,404030.84,2,5,3807.0,9,431798.72,6,0,3.32998263956,0.0,0.29373866749,25.9783470288,88.8440456258
619,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",424,"Merchant Wholesalers, Nondurable Goods",11025.8,0,600.0,601.0,4,8,3,3,33077.4,0,8,586499.0,3,0.0,0,8620.0,22051.6,4,5,0.0,0,33077.4,3,0,3.83728538283,0.0,0.0,12.7909512761,30.6982830626
620,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",425,Wholesale Electronic Markets and Agents and Brokers,0.0,0,0.0,257.0,1,3,2,1,243.2,0,1,211187.0,0,0.0,0,1483.0,243.2,2,1,0.0,0,243.2,2,0,0.0,0.0,0.0,0.163991908294,0.163991908294
621,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",441,Motor Vehicle and Parts Dealers,70272.57,0,12622.5,400.0,95,102,14,73,203270.42,2,86,420244.0,72,0.0,0,7912.0,135720.35,5,12,2722.5,2,203270.42,16,0,639.487492417,0.0,0.688195146613,205.844817998,2209.46108696
622,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",442,Furniture and Home Furnishings Stores,0.0,0,0.0,273.0,2,2,2,0,0.0,0,0,67625.0,0,0.0,0,2490.0,0.0,0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
623,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",443,Electronics and Appliance Stores,0.0,0,0.0,310.0,1,155,4,2,151619.2,0,3,121708.0,0,0.0,0,3814.0,151619.2,154,3,0.0,0,151619.2,4,0,0.0,0.0,0.0,119.259989512,119.259989512
624,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",444,Building Material and Garden Equipment and Supplies Dealers,30191.66,0,0.0,314.0,13,13,2,12,90574.98,0,13,193981.0,12,0.0,0,5923.0,60383.32,0,1,0.0,0,90574.98,2,0,61.1683133547,0.0,0.0,10.1947188925,198.797018403
625,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",445,Food and Beverage Stores,392589.04,0,64009.5,776.0,370,414,27,340,929423.57,33,372,493337.0,339,0.0,0,17346.0,577887.35,3,6,51425.5,41,929423.57,32,0,7672.52879972,0.0,97.8347457627,199.89185403,19932.2937876
626,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",446,Health and Personal Care Stores,82.5,0,14602.5,490.0,2,14,4,1,247.5,10,12,191309.0,1,0.0,0,5401.0,14437.5,2,1,14602.5,10,247.5,4,0,0.0152749490835,0.0,27.0366598778,2.67311608961,0.549898167006
627,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",447,Gasoline Stations,15568.44,0,0.0,325.0,25,25,4,21,46705.32,0,22,47542.0,21,0.0,0,2076.0,31136.88,0,1,0.0,0,46705.32,5,0,157.484219653,0.0,0.0,14.9984971098,494.950404624
628,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",448,Clothing and Clothing Accessories Stores,3497.38,0,6742.5,944.0,3,9,4,1,10492.14,1,4,269057.0,1,0.0,0,14248.0,7737.26,5,2,742.5,1,10492.14,4,0,0.245464626614,0.0,0.0521125772038,1.08608366086,2.94557551937
